Date,High,Low,Open,Close,Adj Close,trend
2020-06-26,91.33000183105469,88.25499725341797,91.10250091552734,88.40750122070312,87.31692504882812,1
2020-06-29,90.5425033569336,87.81999969482422,88.3125,90.44499969482422,89.32929992675781,1
2020-06-30,91.49500274658203,90.0,90.0199966430664,91.19999694824219,90.0749740600586,0
2020-07-01,91.83999633789062,90.97750091552734,91.27999877929688,91.02749633789062,89.90460968017578,0
2020-07-02,92.61750030517578,90.91000366210938,91.9625015258789,91.02749633789062,89.90460968017578,1
2020-07-06,93.94499969482422,92.46749877929688,92.5,93.4625015258789,92.3095703125,0
2020-07-07,94.65499877929688,93.05750274658203,93.85250091552734,93.17250061035156,92.02313995361328,1
2020-07-08,95.375,94.08999633789062,94.18000030517578,95.34249877929688,94.16637420654297,1
2020-07-09,96.31749725341797,94.67250061035156,96.26249694824219,95.75250244140625,94.57133483886719,1
2020-07-10,95.9800033569336,94.70500183105469,95.33499908447266,95.91999816894531,94.73675537109375,0
2020-07-13,99.95500183105469,95.25749969482422,97.26499938964844,95.47750091552734,94.29972076416016,1
2020-07-14,97.25499725341797,93.87750244140625,94.83999633789062,97.05750274658203,95.8602294921875,1
2020-07-15,99.24749755859375,96.48999786376953,98.98999786376953,97.7249984741211,96.51948547363281,0
2020-07-16,97.40499877929688,95.90499877929688,96.5625,96.52249908447266,95.33182525634766,0
2020-07-17,97.14749908447266,95.83999633789062,96.98750305175781,96.32749938964844,95.13922119140625,1
2020-07-20,98.5,96.0625,96.4175033569336,98.35749816894531,97.14418029785156,0
2020-07-21,99.25,96.74250030517578,99.17250061035156,97.0,95.80343627929688,1
2020-07-22,97.9749984741211,96.60250091552734,96.69249725341797,97.27249908447266,96.07255554199219,0
2020-07-23,97.07749938964844,92.01000213623047,96.99749755859375,92.84500122070312,91.6996841430664,0
2020-07-24,92.97000122070312,89.1449966430664,90.98750305175781,92.61499786376953,91.47251892089844,1
2020-07-27,94.90499877929688,93.4800033569336,93.70999908447266,94.80999755859375,93.64044952392578,0
2020-07-28,94.55000305175781,93.24749755859375,94.36750030517578,93.25250244140625,92.10216522216797,1
2020-07-29,95.2300033569336,93.7125015258789,93.75,95.04000091552734,93.86761474609375,1
2020-07-30,96.29750061035156,93.76750183105469,94.1875,96.19000244140625,95.00343322753906,1
2020-07-31,106.41500091552734,100.82499694824219,102.88500213623047,106.26000213623047,104.94920349121094,1
2020-08-03,111.63749694824219,107.89250183105469,108.19999694824219,108.9375,107.59368133544922,1
2020-08-04,110.79000091552734,108.38749694824219,109.13249969482422,109.66500091552734,108.31219482421875,1
2020-08-05,110.39250183105469,108.89749908447266,109.37750244140625,110.0625,108.70480346679688,1
2020-08-06,114.4124984741211,109.79750061035156,110.40499877929688,113.90249633789062,112.49742126464844,0
2020-08-07,113.67500305175781,110.2925033569336,113.20500183105469,111.11250305175781,109.93972778320312,1
2020-08-10,113.7750015258789,110.0,112.5999984741211,112.72750091552734,111.53767395019531,0
2020-08-11,112.48249816894531,109.10749816894531,111.97000122070312,109.375,108.22055053710938,1
2020-08-12,113.2750015258789,110.29750061035156,110.49749755859375,113.01000213623047,111.81718444824219,1
2020-08-13,116.0425033569336,113.92749786376953,114.43000030517578,115.01000213623047,113.79608154296875,0
2020-08-14,115.0,113.04499816894531,114.83000183105469,114.90750122070312,113.69466400146484,0
2020-08-17,116.0875015258789,113.9625015258789,116.0625,114.60749816894531,113.39781951904297,1
2020-08-18,116.0,114.00749969482422,114.35250091552734,115.5625,114.3427505493164,1
2020-08-19,117.1624984741211,115.61000061035156,115.98249816894531,115.7074966430664,114.4862060546875,1
2020-08-20,118.39250183105469,115.73249816894531,115.75,118.2750015258789,117.02660369873047,1
2020-08-21,124.86750030517578,119.25,119.26249694824219,124.37000274658203,123.05728149414062,1
2020-08-24,128.78500366210938,123.9375,128.69749450683594,125.85749816894531,124.52906799316406,0
2020-08-25,125.18000030517578,123.05249786376953,124.69750213623047,124.82499694824219,123.50747680664062,1
2020-08-26,126.99250030517578,125.0824966430664,126.18000030517578,126.52249908447266,125.18705749511719,0
2020-08-27,127.48500061035156,123.8324966430664,127.14250183105469,125.01000213623047,123.6905288696289,0
2020-08-28,126.44249725341797,124.57749938964844,126.01249694824219,124.80750274658203,123.49016571044922,1
2020-08-31,131.0,126.0,127.58000183105469,129.0399932861328,127.67798614501953,1
2020-09-01,134.8000030517578,130.52999877929688,132.75999450683594,134.17999267578125,132.7637176513672,0
2020-09-02,137.97999572753906,127.0,137.58999633789062,131.39999389648438,130.01307678222656,0
2020-09-03,128.83999633789062,120.5,126.91000366210938,120.87999725341797,119.60411834716797,1
2020-09-04,123.69999694824219,110.88999938964844,120.06999969482422,120.95999908447266,119.68326568603516,0
2020-09-08,118.98999786376953,112.68000030517578,113.94999694824219,112.81999969482422,111.62920379638672,1
2020-09-09,119.13999938964844,115.26000213623047,117.26000213623047,117.31999969482422,116.0816879272461,0
2020-09-10,120.5,112.5,120.36000061035156,113.48999786376953,112.29212188720703,0
2020-09-11,115.2300033569336,110.0,114.56999969482422,112.0,110.8178482055664,1
2020-09-14,115.93000030517578,112.80000305175781,114.72000122070312,115.36000061035156,114.14238739013672,1
2020-09-15,118.83000183105469,113.61000061035156,118.33000183105469,115.54000091552734,114.32048797607422,0
2020-09-16,116.0,112.04000091552734,115.2300033569336,112.12999725341797,110.94647216796875,0
2020-09-17,112.19999694824219,108.70999908447266,109.72000122070312,110.33999633789062,109.17536163330078,0
2020-09-18,110.87999725341797,106.08999633789062,110.4000015258789,106.83999633789062,105.7123031616211,1
2020-09-21,110.19000244140625,103.0999984741211,104.54000091552734,110.08000183105469,108.9181137084961,1
2020-09-22,112.86000061035156,109.16000366210938,112.68000030517578,111.80999755859375,110.62984466552734,0
2020-09-23,112.11000061035156,106.7699966430664,111.62000274658203,107.12000274658203,105.98936462402344,1
2020-09-24,110.25,105.0,105.16999816894531,108.22000122070312,107.07775115966797,1
2020-09-25,112.44000244140625,107.66999816894531,108.43000030517578,112.27999877929688,111.09487915039062,1
2020-09-28,115.31999969482422,112.77999877929688,115.01000213623047,114.95999908447266,113.74659729003906,0
2020-09-29,115.30999755859375,113.56999969482422,114.55000305175781,114.08999633789062,112.88578796386719,1
2020-09-30,117.26000213623047,113.62000274658203,113.79000091552734,115.80999755859375,114.58763122558594,1
2020-10-01,117.72000122070312,115.83000183105469,117.63999938964844,116.79000091552734,115.55728149414062,0
2020-10-02,115.37000274658203,112.22000122070312,112.88999938964844,113.0199966430664,111.82707977294922,1
2020-10-05,116.6500015258789,113.55000305175781,113.91000366210938,116.5,115.27033996582031,0
2020-10-06,116.12000274658203,112.25,115.69999694824219,113.16000366210938,111.9655990600586,1
2020-10-07,115.55000305175781,114.12999725341797,114.62000274658203,115.08000183105469,113.8653335571289,0
2020-10-08,116.4000015258789,114.58999633789062,116.25,114.97000122070312,113.7564926147461,1
2020-10-09,117.0,114.91999816894531,115.27999877929688,116.97000122070312,115.73538208007812,1
2020-10-12,125.18000030517578,119.27999877929688,120.05999755859375,124.4000015258789,123.08695983886719,0
2020-10-13,125.38999938964844,119.6500015258789,125.2699966430664,121.0999984741211,119.82178497314453,1
2020-10-14,123.02999877929688,119.62000274658203,121.0,121.19000244140625,119.91085052490234,0
2020-10-15,121.19999694824219,118.1500015258789,118.72000122070312,120.70999908447266,119.43590545654297,0
2020-10-16,121.55000305175781,118.80999755859375,121.27999877929688,119.0199966430664,117.76374053955078,0
2020-10-19,120.41999816894531,115.66000366210938,119.95999908447266,115.9800033569336,114.7558364868164,1
2020-10-20,118.9800033569336,115.62999725341797,116.19999694824219,117.51000213623047,116.26969146728516,0
2020-10-21,118.70999908447266,116.44999694824219,116.66999816894531,116.87000274658203,115.63644409179688,0
2020-10-22,118.04000091552734,114.58999633789062,117.44999694824219,115.75,114.52825927734375,0
2020-10-23,116.55000305175781,114.27999877929688,116.38999938964844,115.04000091552734,113.82576751708984,1
2020-10-26,116.55000305175781,112.87999725341797,114.01000213623047,115.05000305175781,113.83566284179688,1
2020-10-27,117.27999877929688,114.54000091552734,115.48999786376953,116.5999984741211,115.36929321289062,0
2020-10-28,115.43000030517578,111.0999984741211,115.05000305175781,111.19999694824219,110.02628326416016,1
2020-10-29,116.93000030517578,112.19999694824219,112.37000274658203,115.31999969482422,114.10279846191406,0
2020-10-30,111.98999786376953,107.72000122070312,111.05999755859375,108.86000061035156,107.71098327636719,0
2020-11-02,110.68000030517578,107.31999969482422,109.11000061035156,108.7699966430664,107.62193298339844,1
2020-11-03,111.48999786376953,108.7300033569336,109.66000366210938,110.44000244140625,109.27430725097656,1
2020-11-04,115.58999633789062,112.3499984741211,114.13999938964844,114.94999694824219,113.73670196533203,1
2020-11-05,119.62000274658203,116.87000274658203,117.94999694824219,119.02999877929688,117.77363586425781,0
2020-11-06,119.19999694824219,116.12999725341797,118.31999969482422,118.69000244140625,117.63984680175781,0
2020-11-09,121.98999786376953,116.05000305175781,120.5,116.31999969482422,115.2907943725586,0
2020-11-10,117.58999633789062,114.12999725341797,115.55000305175781,115.97000122070312,114.94390869140625,1
2020-11-11,119.62999725341797,116.44000244140625,117.19000244140625,119.48999786376953,118.4327621459961,0
2020-11-12,120.52999877929688,118.56999969482422,119.62000274658203,119.20999908447266,118.15523529052734,1
2020-11-13,119.66999816894531,117.87000274658203,119.44000244140625,119.26000213623047,118.20479583740234,1
2020-11-16,120.98999786376953,118.1500015258789,118.91999816894531,120.30000305175781,119.235595703125,0
2020-11-17,120.66999816894531,118.95999908447266,119.55000305175781,119.38999938964844,118.3336410522461,0
2020-11-18,119.81999969482422,118.0,118.61000061035156,118.02999877929688,116.98568725585938,1
2020-11-19,119.05999755859375,116.80999755859375,117.58999633789062,118.63999938964844,117.59029388427734,0
2020-11-20,118.7699966430664,117.29000091552734,118.63999938964844,117.33999633789062,116.30178833007812,0
2020-11-23,117.62000274658203,113.75,117.18000030517578,113.8499984741211,112.84265899658203,1
2020-11-24,115.8499984741211,112.58999633789062,113.91000366210938,115.16999816894531,114.1509780883789,1
2020-11-25,116.75,115.16999816894531,115.55000305175781,116.02999877929688,115.00337982177734,1
2020-11-27,117.48999786376953,116.22000122070312,116.56999969482422,116.58999633789062,115.55841064453125,1
2020-11-30,120.97000122070312,116.80999755859375,116.97000122070312,119.05000305175781,117.99665069580078,1
2020-12-01,123.47000122070312,120.01000213623047,121.01000213623047,122.72000122070312,121.63418579101562,1
2020-12-02,123.37000274658203,120.88999938964844,122.0199966430664,123.08000183105469,121.99100494384766,0
2020-12-03,123.77999877929688,122.20999908447266,123.5199966430664,122.94000244140625,121.85224914550781,0
2020-12-04,122.86000061035156,121.5199966430664,122.5999984741211,122.25,121.1683349609375,1
2020-12-07,124.56999969482422,122.25,122.30999755859375,123.75,122.65506744384766,1
2020-12-08,124.9800033569336,123.08999633789062,124.37000274658203,124.37999725341797,123.27948760986328,0
2020-12-09,125.94999694824219,121.0,124.52999877929688,121.77999877929688,120.70249938964844,1
2020-12-10,123.87000274658203,120.1500015258789,120.5,123.23999786376953,122.14958190917969,0
2020-12-11,122.76000213623047,120.55000305175781,122.43000030517578,122.41000366210938,121.32693481445312,0
2020-12-14,123.3499984741211,121.54000091552734,122.5999984741211,121.77999877929688,120.70249938964844,1
2020-12-15,127.9000015258789,124.12999725341797,124.33999633789062,127.87999725341797,126.74852752685547,0
2020-12-16,128.3699951171875,126.55999755859375,127.41000366210938,127.80999755859375,126.67913818359375,1
2020-12-17,129.5800018310547,128.0399932861328,128.89999389648438,128.6999969482422,127.561279296875,0
2020-12-18,129.10000610351562,126.12000274658203,128.9600067138672,126.66000366210938,125.53932189941406,1
2020-12-21,128.30999755859375,123.44999694824219,125.0199966430664,128.22999572753906,127.09542083740234,1
2020-12-22,134.41000366210938,129.64999389648438,131.61000061035156,131.8800048828125,130.713134765625,0
2020-12-23,132.42999267578125,130.77999877929688,132.16000366210938,130.9600067138672,129.80128479003906,1
2020-12-24,133.4600067138672,131.10000610351562,131.32000732421875,131.97000122070312,130.80233764648438,1
2020-12-28,137.33999633789062,133.50999450683594,133.99000549316406,136.69000244140625,135.4805908203125,0
2020-12-29,138.7899932861328,134.33999633789062,138.0500030517578,134.8699951171875,133.6766815185547,0
2020-12-30,135.99000549316406,133.39999389648438,135.5800018310547,133.72000122070312,132.536865234375,0
